-6.51	-0.86
0.66	-2.23
2.35	-1.74
5.95	-8.72
6.12	-7.48
3.87	4.07
-9.75	-7.85
1.2	0.59
0.61	7.87
6.83	-4.65
-5.87	7.3
-7.31	8.12
2.81	-4.31
6.01	-4.67
-1.99	-4.36
-6.77	-5.51
8.46	4.77
-4.92	5.09
-8.87	5.46
1.63	-3.97
-2.84	6.3
-7.73	9.1
2.59	1.45
8.29	-1.74
7.41	0.46
-2.79	-5.88
-0.95	-3.98
-7.43	-7.43
6.93	-9.51
-2.4	-4.79
-7.32	-5.03
-9.05	1.68
0.95	-7.73
-6.65	-2.29
5.56	0.08
1.09	-5.18
6.35	-9.68
6.33	8.74
-1.68	0.49
0.42	-3.15
-0.88	-6.43
5.38	-9.66
8.3	-3.08
-3.81	-8.53
5.22	-6.35
-0.99	-9.19
-3.01	1.32
6.87	3.03
3.37	-0.02
-3.26	8.28
-9.34	-6.51
-3.77	-8.8
0.65	-3.76
-6.15	-3.16
4.82	-2.89
-8.77	3.14
-4.86	-9.44
2.61	0
9.18	8.97
-5.04	9.14
5.99	-8.31
8.16	-3.28
4.47	-5.57
3.22	0.24
7.78	-8.63
3.21	-5.11
2.88	-1.1
-7.05	-5.15
2.03	-8.85
5.44	-8.22
3.24	-9.21
2.39	2
-8.76	5.9
6.8	-8.03
-2.85	-9.12
6.82	1.16
-9.98	7.51
2.32	3.4
-0.04	-6.09
1.59	-0.99
6.35	1.47
9.21	-5.71
-7.16	7.59
-2.64	1.34
7.41	7.15
6.68	-7.55
4.59	-4.15
9.99	-2.61
1	6.62
-2.88	4.7
-4.5	3.27
-5.58	-0.59
0.06	8.62
-9.17	7.65
-5.21	4.75
-4.57	7.66
9.08	-5.76
-1.66	-5.28
-8.96	5.37
-1.3	3.11
2.82	-2.05
0.37	6.42
7.91	7.66
8.09	-7.23
-5.62	-4.19
9.99	-8.93
-6.45	0.75
7.22	-7.22
8.82	-9.92
-3.9	-1.8
-8.55	-4.22
-3.76	1.98
2.85	-5.64
-2.39	7.84
-0.73	2
-2.38	-8.25
-1.97	9.12
5.32	1.95
-6.16	-1.75
-0.5	2.31
-4.9	-0.41
-0.97	-9.1
-3.92	-8.67
7.82	0.69
-6.77	6.03
-6.07	7.44
-6.25	9.03
5.58	-4.18
6.24	-0.01
7.57	2.6
-6.37	-0.6
-0.64	-2.12
-8.98	6.28
4.52	-4.89
-6.11	-2.36
1.05	-5.24
-4.1	7.02
2.27	-0.72
2.85	9.74
6.54	-1.14
8.76	-8.05
-2.59	-8.16
-0.47	-1.93
6.22	-8.74
9.11	2.29
-7.77	-7.05
7.95	-3.77
0.77	6.64
5.34	9.34
-0.86	8.57
2.13	-4.9
5.42	7.86
5.11	2.46
-2.84	-0.85
-6.82	5.78
1.93	-8.66
-5.54	-6.36
-4.72	4.75
-2.03	-8.81
-9.96	6.67
0.6	-4.66
-0.21	8.4
8.07	4.32
-3.7	1.4
7.21	-3.43
-1.55	0.2
-1.29	-8.38
-9.35	-7.96
-4.02	6.12
-3.96	-7.38
3.02	-0.58
2.08	-9.65
1.98	9.62
-2.53	-8.31
7.15	-8.91
9.95	1.2
-4.63	2.08
-8.08	8.29
6.6	-0.38
9.5	-2.14
-2.23	-2.99
2.47	1.35
0.3	-5.46
-8.64	-1.51
2.71	0.68
0.09	-4.23
-9.63	-4.69
3.89	0.78
-5.62	7.89
-7.17	-4.91
-7.98	-8.04
3.36	-9.67
6.08	7.43
5.03	-3.44
3.2	-1.54
2.06	4.49
7.3	9.4
-2.84	-3.2
0.19	5.63
-2.78	-2.5
-1.04	4.09
4.22	1.03
-6.59	-6.46
5.37	-8.8
-5.17	5.69
-0.06	-4.01
-3.54	-6.82
-7.92	7.54
-3.02	-4.98
1.04	-9.26
0.56	-9.07
9.75	-6.01
1.27	3.57
-3.47	-1.9
2.54	9
-7.26	1.34
-9.3	3.52
8.46	-2.84
-9.39	3.66
-4.48	1.96
-4.17	6.56
6.64	7.56
5.42	1.76
-3.84	-1.95
-1.22	-0.82
-9.91	-3.94
-1.8	9.87
-7.53	8.25
2.82	8.34
-4.74	3.05
-9.63	-1.98
2.87	-5.59
8.65	-1.04
8.31	-7.36
-6.44	-9.67
-5.32	0.03
-5.73	-4.8
-1.4	4.26
-7.78	-2.67
1.36	5.15
-4.27	5.15
4.75	-2.44
3.2	-6.17
-6.28	-1.19
7.77	-4.74
-9.81	0.4
8.54	2.22
-4.18	6.84
-4.68	4.09
3.01	2.08
-4.93	-9.63
-6.04	-5.57
-8.92	-8.54
-8.94	7.82
-8.35	-6.93
-5.97	-6.35
0.41	7.76
-6.84	5.31
-9.01	-7.47
0.62	-0.17
1.79	2.6
-2.28	-0.66
7.44	-4.97
-4.93	-3.26
-4.9	8.99
-9.99	-4.23
5.58	-4.73
-3.75	-4.81
-6.09	2.39
4.36	-7.52
9.4	-7.93
9.9	2.5
-5.97	8.9
-2.99	-2.4
1.58	-0.22
-0.91	1.93
0.05	-3.77
2	1.38
1.21	6.11
-8.09	-1.6
2.81	-5.63
-3.83	-5.88
-2.99	0.63
-9.14	-1.69
-6.37	-2.72
6.98	4.15
6.15	-5.95
8.76	4.18
1.42	8.92
-4.44	-3.6
6.47	8.66
6.39	8.61
-5.41	8.8
-7.28	4.56
9.91	-9.7
7.76	1.81
9.34	-2.1
-9.69	-6.51
-2.31	3.78
6.73	3.36
6.55	-4.89
-6.53	6.97
7.67	-2.86
-3.09	-7.26
-7.94	-0.06
5.33	-9.53
-2.07	-8.29
1.3	-2.28
-3.31	-1.58
-8.01	-5.02
8.4	-8.92
-4.44	-2.01
4.85	2.2
0.86	6.07
3.31	-0.57
0.83	-4.26
-5.82	-2.83
4.6	-7.04
0.85	-6.76
1.93	3.61
-5.08	0.07
5.39	6.9
-4.25	-1.72
-5.62	-8.54
-8.96	9.24
3.88	1.29
-3.55	-8.87
7.88	8.25
2.7	9.95
-2.78	-7.88
-2.7	3.96
-5.84	4.02
0.62	-0.42
1.78	3.06
-5.8	-1.52
-4.65	5.39
0.08	8.54
6.07	-5.26
-1.69	-4.74
8.79	7.89
-0.81	-2.36
5.45	-0.36
5.1	0.04
8.13	-0.57
-9.27	6.99
0.09	-4.87
-6.41	-8.84
-3.94	1.46
2.66	-3.9
6.04	-1.11
-5.97	6.78
8.11	0.3
9.13	-8.66
-9.88	-5.6
8.48	0.29
6.53	-2.64
5.21	3.08
2.98	3.48
6.44	6.62
7.15	-8.21
0.19	-5.35
-5.95	-1.95
-7.19	2.76
3.23	-1.81
2.38	0.24
-9.6	-0.48
-2.5	7.97
5.62	0.2
-7.51	-2.32
-6.95	7.48
-7.22	0.21
-6.01	-6.37
-6.16	5.62
6	9.97
8.3	-4.02
5.72	-2.03
-8.14	-4.58
-3.29	-5.34
9.61	-3.81
4.18	-2.29
4.63	-5.67
-4.83	-9.54
-9.78	-5.93
6.23	-6.26
7.78	6.18
-4.68	-3.7
-8.52	8.59
3.7	-6.11
-4.19	-7.42
2.24	-2.32
-5.37	7.27
2.46	-1.09
-5.44	4.31
-9.73	-9.77
-2.5	0.73
-9.6	-6.84
4.62	-7.8
-8.36	-0.77
-0.51	9.86
5.82	3.2
-5.01	-8.54
8.91	-1.24
4.71	-8.62
-4.13	-6.13
0.97	6.88
-9.9	8.42
-5.97	-4.53
-5.63	-2.86
3.03	-1.02
3.6	-3.12
-5.6	9.44
-1.8	-6.53
4.98	-9.64
0.19	7.18
-7.66	-7.35
6.47	0.31
0.3	-1.58
2.49	-0.53
-1.07	-5.92
5.63	-9.03
6.04	-9.71
-6.38	9.95
5.63	5.97
2.39	-4.08
3.28	8.63
7.49	0.57
-8.04	-7.13
1.76	-9.27
9.93	9.46
8.6	8.92
2.87	-4.32
-7.46	-4.2
8.5	-3.49
-4.06	-2.96
2.22	2.6
8.61	9.83
-8.62	-9.63
-7.17	8.4
8.09	5.03
-4.6	-8.02
-1	4.77
2.27	-9.54
4.24	-3.99
-5.14	7.04
4.52	-2.5
-5.33	-9.21
3.22	-7.65
-2.78	-3.78
-6.9	-4.41
-4.59	5.92
5.91	-0.43
3.39	-0.1
